rxn_id,createdDate,updatedDate,abbreviation,description,formula,reversible,mcs,csecoida,notes,ref,ecnumber,metanetx,seed,keggId,rhea,miriam,keggorthology,cog,reconMap,reconMap3,organellemap,wikipedia,chodb_id,subsystem,massbalance,isHuman,isMicrobe,genename
13072,2018-05-31T16:06:56.524774Z,2019-02-01T14:46:05.722061Z,FACOALI17,Fatty-acid--CoA ligase (ISO17),atp[c] + coa[c] + fa11[c] <=> amp[c] + ihpdcoa[c] + ppi[c] ,1,,,,,6.2.1.3,MNXR27606,rxn05252,,,http://identifiers.org/vmhreaction/FACOALI17,K01897,COG0318 COG1022,,,,,,Fatty acid oxidation,1,False,True,g.244860.CDS.551
13072,2018-05-31T16:06:56.524774Z,2019-02-01T14:46:05.722061Z,FACOALI17,Fatty-acid--CoA ligase (ISO17),atp[c] + coa[c] + fa11[c] <=> amp[c] + ihpdcoa[c] + ppi[c] ,1,,,,,6.2.1.3,MNXR27606,rxn05252,,,http://identifiers.org/vmhreaction/FACOALI17,K01897,COG0318 COG1022,,,,,,Fatty acid oxidation,1,False,True,g.244860.CDS.760
12231,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:17.825867Z,AGPAT181, 1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1),1odec11eg3p[c] + octeACP[c] -> ACP[c] + pa181[c] ,0,,,,,2.3.1.51,MNXR81588,rxn08089,,,http://identifiers.org/vmhreaction/AGPAT181,K00655,COG0204,,,,,,Glycerophospholipid metabolism,1,False,True,g.244860.CDS.383
12231,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:17.825867Z,AGPAT181, 1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1),1odec11eg3p[c] + octeACP[c] -> ACP[c] + pa181[c] ,0,,,,,2.3.1.51,MNXR81588,rxn08089,,,http://identifiers.org/vmhreaction/AGPAT181,K00655,COG0204,,,,,,Glycerophospholipid metabolism,1,False,True,g.244860.CDS.816
12773,2018-05-31T16:06:56.524774Z,2019-02-01T14:59:48.287585Z,TKT2,Transketolase,e4p[c] + xu5p_D[c] <=> f6p[c] + g3p[c] ,1,0.0,3A0000000,SMP Two reactions for transketolase: TKT1 and TKT2,,2.2.1.1,MNXR104869,rxn00785,R01830,,http://identifiers.org/vmhreaction/TKT2,K00615,COG0021,TKT2,R_TKT2,,,TKT2,Pentose phosphate pathway,1,True,True,g.244860.CDS.94
13888,2018-05-31T16:06:56.524774Z,2019-01-29T09:00:54.113475Z,RMPA2,Rhamnulose-1-phosphate aldolase (xylulose-1-phosphate),xu1p_L[c] -> dhap[c] + gcald[c] ,0,,,,,4.1.2.19,MNXR55400,rxn01308,,,http://identifiers.org/vmhreaction/RMPA2,K01629,COG0235,,,,,,Fructose and mannose metabolism,1,False,True,g.244860.CDS.143
12755,2018-05-31T16:06:56.524774Z,2019-02-01T14:59:09.604682Z,TALA,Transaldolase,g3p[c] + s7p[c] <=> e4p[c] + f6p[c] ,1,0.0,3A0000000,SMP,,2.2.1.2,MNXR104715,rxn01333,R01827,,http://identifiers.org/vmhreaction/TALA,K00616,COG0176,TALA,R_TALA,,Transaldolase_1,TALA,Pentose phosphate pathway,1,True,True,g.244860.CDS.386
12249,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:56.413165Z,ALAR,Alanine Racemase,ala_L[c] <=> ala_D[c] ,1,1.0,3A0000212,,,5.1.1.1,MNXR95693,rxn00283,R00401,20252,http://identifiers.org/vmhreaction/ALAR,K01775,COG0787,ALAR,R_ALAR,,PROSC,,Alanine and aspartate metabolism,1,True,True,g.244860.CDS.1191
12249,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:56.413165Z,ALAR,Alanine Racemase,ala_L[c] <=> ala_D[c] ,1,1.0,3A0000212,,,5.1.1.1,MNXR95693,rxn00283,R00401,20252,http://identifiers.org/vmhreaction/ALAR,K01775,COG0787,ALAR,R_ALAR,,PROSC,,Alanine and aspartate metabolism,1,True,True,g.244860.CDS.89
20236,2018-05-31T16:06:56.524774Z,2019-01-29T09:03:53.573967Z,URAt2,Uracil transport in via proton symport,h[e] + ura[e] -> h[c] + ura[c] ,0,,,,,,,,,,http://identifiers.org/vmhreaction/URAt2,,,,,,,,"Transport, extracellular",1,False,True,g.244860.CDS.389
