26DAPt2r,ASAD
26DAPt2r,ASPKi
26DAPt2r,DAPE
26DAPt2r,DHDPRy
26DAPt2r,DHDPS
ACALD,ASAD
ACALD,ASPKi
ACALD,HSK
ACALD,THRS
ACLS_a,LPAMS
AKGS,SUCCt2r
ASNt2r,ASNS1
CTPS1,CTPS2
CYTK1,CYTDt2r
CYTK1,NTD4
DMPPS,DMPPS2r
GAPD,PFL
GARFTi,GART
GARFTi,PFL
GK1,GK2
GLUOX,GLNS
GLYCL,FTHFL
GLYCL,PFL
HISt2r,ATPPRT
HISt2r,HISTP
HISt2r,HSTPTr
HISt2r,IG3PS
HISt2r,IGPDH
HISt2r,PRAMPC
HISt2r,PRATPP
HISt2r,PRMICI
IPDPS,IPDPS2
KARA1,ALACI
KARA1,KARA3
KARA2,23DHMPO
KARA2,2AHBUTI
Kt3r,ZNabc
LARGNAT,CHORM
LARGNAT,CHORS
LARGNAT,DDPA
LARGNAT,DHQS
LARGNAT,DHQTi
LARGNAT,PSCVT
LARGNAT,SHK3Dr
LARGNAT,SHKK
LEUabc,3MOBS
LEUabc,IPMDr
LEUabc,IPPMIa
LEUabc,IPPMIb
LEUabc,LEUTA
LEUabc,OMCDC
MGt5,MG2abc
MTHFC,FTHFL
MTHFC,PFL
NACt2r,ASPO5
NACt2r,NNDPR
NACt2r,QULNS
NADK,NADK2
NADS1,NADS2
NAPRT,ASPO5
NAPRT,NNDPR
NAPRT,QULNS
NAt3_1,PROt4r
NDPK1,ADK3
NDPK2,UTPATPT
NDPK4,ADK10
PPNCL3,r0671
PYDXK,PLPS
PYDXtr,PLPS
RNTR4,DCTPD
SUCOAS,SUCCt2r
THRAr,ASAD
THRAr,ASPKi
THRAr,HSK
THRAr,THRS
THRD_L,ASAD
THRD_L,ASPKi
THRD_L,CYSDS
THRD_L,CYSTGL
THRD_L,CYSTS
THRD_L,HSST
THRD_L,SHSL2
TRPt2r,ANPRT
TRPt2r,CHORS
TRPt2r,DDPA
TRPt2r,DHQS
TRPt2r,DHQTi
TRPt2r,IGPS
TRPt2r,PRAI
TRPt2r,PSCVT
TRPt2r,SHK3Dr
TRPt2r,SHKK
TYRt2r,CHORM
TYRt2r,CHORS
TYRt2r,DDPA
TYRt2r,DHQS
TYRt2r,DHQTi
TYRt2r,PSCVT
TYRt2r,SHK3Dr
TYRt2r,SHKK
URIDK3,DUTPDP
ZN2t4,ZNabc
CYSt2r,AMPTASECG
CYSt2r,CGLYabc
ENO,ASNt2r
GAPD,ACKr
GAPD,ACtr
GAPD,ASNt2r
GAPD,CO2t
GAPD,ENO
H2Ot,GAPD
MTHFC,GLYCL
NH4tb,GAPD
OAASr,AKGS
PDHa,ACLS_a
PGM,ASNt2r
PGM,GAPD
PPCr,ASNt2r
PPCr,GAPD
PTAr,GAPD
PYK,GAPD
SUCOAS,OAASr
THRD_L,SUCOAS
TYRt2r,LARGNAT
ZN2t4,Kt3r
r0127,ENO
r0127,GAPD
r0127,PGM
r0127,PPCr
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
