ACALD,HSK
ACALD,THRS
ADK2,GLKKpppi
AGPAT180,ACOAAGPAT180
AHCYSNS_r,ADNUC
AHCYSNS_r,AHC
AKGS,SUCCt2r
ASPTA,PHEt2r
CTPS1,CTPS2
CYSTGL,SHSL1r
CYSTGL,SHSL4r
CYSTS,AHSERL3
CYSTS,CYSS3r
CYSTS,METB1
CYSTS,SERATi
FE3abc,AHMMPS
FE3abc,FERO
FE3abc,HMPK1
FE3abc,PMPK
FE3abc,THZPSN
FE3abc,TMPPP
G3PD1,G3PD2
GALU,GALT
GART,GARFTi
GK1,GK2
GLUOX,GLNS
GLYCt,ALCD19
GLYCt,r0339
GLYCt,r0392
HISt2r,ATPPRT
HISt2r,HISTP
HISt2r,HSTPTr
HISt2r,IG3PS
HISt2r,IGPDH
HISt2r,PRAMPC
HISt2r,PRATPP
HISt2r,PRMICI
IPDPS,IPDPS2
KARA1,ALACI
KARA1,KARA3
KARA2,23DHMPO
KARA2,2AHBUTI
Kt3r,ZNabc
LEUt2r,LEUabc
L_AROND,L_ARONR
MGt5,MG2abc
NACt2r,ASPO5
NACt2r,NNDPR
NACt2r,QULNS
NADS1,NADS2
NAPRT,ASPO5
NAPRT,NNDPR
NAPRT,QULNS
NDPK1,ADK3
NDPK2,UTPATPT
NDPK4,ADK10
PFL,GARFTi
PGK,ACYP
PGMT,GALK
PGMT,UDPG4E
PIt6b,PIabc
PYDXK,PLPS
PYDXtr,PLPS
RBK,RIBABCte
RHCCE,ADNUC
RHCCE,AHC
RNDR2,RNTR2
RNDR4,RNTR4
RNTR1,RNDR1
RNTR3,RNDR3
THMabc,PMPK
THMabc,THZPSN
THMabc,TMPPP
THRAr,HSK
THRAr,THRS
THRD_L,HSST
TMPK,TMDPK
TRPt2r,ANPRT
TRPt2r,IGPS
TRPt2r,PRAI
URIDK3,DUTPDP
VALTA,ALAt2r
VPAMTr,ALAt2r
ZN2t4,ZNabc
r0792,METFR
ACtr,ACKr
CYSt2r,AMPTASECG
CYSt2r,CGLYabc
DMPPS2r,DMPPS
GHMT2r,FTHFL
LDH_L,FUM
MDH,LDH_L
MTHFC,FTHFL
MTHFC,GHMT2r
MTHFD,FTHFL
MTHFD,GHMT2r
NADK2,NADK
NAPRT,NACt2r
OAASr,AKGS
OAASr,LDH_L
PFL,GHMT2r
PFL,MTHFC
PFL,MTHFD
PGCDr,FTHFL
PGCDr,GHMT2r
PGCDr,MTHFC
PGCDr,MTHFD
PGCDr,PFL
PPIt2e,PPA
PSERT,FTHFL
PSERT,GHMT2r
PSERT,MTHFC
PSERT,MTHFD
PSERT,PFL
PSP_L,FTHFL
PSP_L,GHMT2r
PSP_L,MTHFC
PSP_L,MTHFD
PSP_L,PFL
PTAr,ACtr
TKT1,TALA
TMPK,FE3abc
TMPK,THMabc
VPAMTr,VALTA
ZN2t4,Kt3r
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
