rxn_id,createdDate,updatedDate,abbreviation,description,formula,reversible,mcs,csecoida,notes,ref,ecnumber,metanetx,seed,keggId,rhea,miriam,keggorthology,cog,reconMap,reconMap3,organellemap,wikipedia,chodb_id,subsystem,massbalance,isHuman,isMicrobe,genename
12946,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:36.033317Z,AIRC4,Phosphoribosylaminoimidazole carboxylase,air[c] + atp[c] + hco3[c] -> 5aizc[c] + adp[c] + h[c] + pi[c] ,0,,,,,4.1.1.21,MNXR79878,rxn05229,,,http://identifiers.org/vmhreaction/AIRC4,K11808,,,,,,,Purine catabolism,1,False,True,1322347.3.peg.507
20239,2018-05-31T16:06:56.524774Z,2019-01-29T09:04:14.686893Z,XPPT,Xanthine phosphoribosyltransferase,prpp[c] + xan[c] -> ppi[c] + xmp[c] ,0,,,,,"2.4.2.22, 2.4.2.8",MNXR105243,,R02142,,http://identifiers.org/vmhreaction/XPPT,,,,,,,,Nucleotide salvage pathway,1,False,True,1322347.3.peg.1643
13152,2018-05-31T16:06:56.524774Z,2019-02-01T14:50:12.840214Z,HYXNt,Hypoxanthine Transport,hxan[e] <=> hxan[c] ,1,4.0,3A0000269,tv,"PMID:12006583,PMID:12838422",,MNXR100749,rxn05201,,,http://identifiers.org/vmhreaction/HYXNt,,,HYXNt,R_HYXNt,,,HYXNt,"Transport, extracellular",1,True,True,1322347.3.peg.1782
12946,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:36.033317Z,AIRC4,Phosphoribosylaminoimidazole carboxylase,air[c] + atp[c] + hco3[c] -> 5aizc[c] + adp[c] + h[c] + pi[c] ,0,,,,,4.1.1.21,MNXR79878,rxn05229,,,http://identifiers.org/vmhreaction/AIRC4,K11808,,,,,,,Purine catabolism,1,False,True,1322347.3.peg.508
13326,2018-05-31T16:06:56.524774Z,2019-01-29T09:04:38.915173Z,r0392,D-Glyceraldehyde:NAD+ Oxidoreductase Ec:1.2.1.3,glyald[c] + h2o[c] + nad[c] <=> glyc_R[c] + 2.0 h[c] + nadh[c] ,1,0.0,,,"PMID:12705826,PMID:170276,PMID:6189823,PMID:6285247,PMID:8155713",1.2.1.3,MNXR2740,rxn01286,,,http://identifiers.org/vmhreaction/r0392,K00149 K14085 K00128,COG1012,r0392,R_r0392,,,r0392,Pyruvate metabolism,1,True,True,1322347.3.peg.513
13115,2018-05-31T16:06:56.524774Z,2019-02-01T14:48:25.779561Z,GLYCt,Glycerol Transport via Channel,glyc[c] <=> glyc[e] ,1,2.0,3A0000000,NCD,PMID:9405233,,MNXR100343,rxn05581,,,http://identifiers.org/vmhreaction/GLYCt,,,GLYCt,,,,GLYCt,"Transport, extracellular",1,True,True,1322347.3.peg.223
10079,2018-05-31T16:06:56.524774Z,2019-02-01T14:59:56.440995Z,TREpts,Trehalose transport via PEP:Pyr PTS,pep[c] + tre[e] -> pyr[c] + tre6p[c] ,0,,,,,2.7.1.69,MNXR5126,rxn02005,,,http://identifiers.org/vmhreaction/TREpts,K02817 K02818 K02819,COG2190 COG1264 COG1263,,,,,,"Transport, extracellular",1,False,True,1322347.3.peg.222
12495,2018-05-31T16:06:56.524774Z,2019-02-01T14:47:15.658153Z,GF6PTA,Glutamine-Fructose-6-Phosphate Transaminase,f6p[c] + gln_L[c] -> gam6p[c] + glu_L[c] ,0,4.0,3A0000269,,"PMID:10198162,PMID:11842094,PMID:1460020",2.6.1.16,MNXR100107,rxn00555,,,http://identifiers.org/vmhreaction/GF6PTA,K00820,COG0449,GF6PTA,R_GF6PTA,,,GF6PTA,Aminosugar metabolism,1,True,True,1322347.3.peg.463
10365,2018-05-31T16:06:56.524774Z,2019-02-01T14:38:19.028319Z,ACGK,Acetylglutamate kinase,acglu[c] + atp[c] -> acg5p[c] + adp[c] ,0,,,,,2.7.2.8,MNXR382,rxn01917,,,http://identifiers.org/vmhreaction/ACGK,K00930 K05828 K12659,COG0548,,,,,,Arginine and Proline Metabolism,1,False,True,1322347.3.peg.591
13225,2018-05-31T16:06:56.524774Z,2019-01-29T09:16:59.005576Z,ORNabc,Ornithine transport via ABC system,atp[c] + h2o[c] + orn[e] -> adp[c] + h[c] + orn[c] + pi[c] ,0,,,,,,MNXR51005,rxn05156,,,http://identifiers.org/vmhreaction/ORNabc,,,,,,,,"Transport, extracellular",1,False,True,1322347.3.peg.1422
