rxn_id,createdDate,updatedDate,abbreviation,description,formula,reversible,mcs,csecoida,notes,ref,ecnumber,metanetx,seed,keggId,rhea,miriam,keggorthology,cog,reconMap,reconMap3,organellemap,wikipedia,chodb_id,subsystem,massbalance,isHuman,isMicrobe,genename
12572,2018-05-31T16:06:56.524774Z,2019-02-01T14:51:00.794910Z,KAS14,Beta-ketoacyl-ACP synthase,acACP[c] + h[c] + malACP[c] -> ACP[c] + actACP[c] + co2[c] ,0,,,,,2.3.1.41,MNXR83172,rxn05347,,,http://identifiers.org/vmhreaction/KAS14,K00647 K00667 K09458 K00648 K00665,COG0304,,,,,,Fatty acid synthesis,1,False,True,g.2243.peg.108
12572,2018-05-31T16:06:56.524774Z,2019-02-01T14:51:00.794910Z,KAS14,Beta-ketoacyl-ACP synthase,acACP[c] + h[c] + malACP[c] -> ACP[c] + actACP[c] + co2[c] ,0,,,,,2.3.1.41,MNXR83172,rxn05347,,,http://identifiers.org/vmhreaction/KAS14,K00647 K00667 K09458 K00648 K00665,COG0304,,,,,,Fatty acid synthesis,1,False,True,g.2243.peg.367
12196,2018-05-31T16:06:56.524774Z,2019-02-01T14:38:14.881498Z,ACCOACL,Acetyl-CoA carbon-dioxide ligase ADP-forming,accoa[c] + btn_co2[c] -> apoC_Lys_btn[c] + malcoa[c] ,0,,,,,6.4.1.2,MNXR48676,rxn06673,,,http://identifiers.org/vmhreaction/ACCOACL,K01962 K01963 K02160,COG0825 COG0777,,,,,,Pyruvate metabolism,1,False,True,g.2243.peg.1128
20199,2018-05-31T16:06:56.524774Z,2019-01-29T09:00:30.307118Z,PYRCT,S 2 Methyl 3 oxopropanoyl CoA pyruvate carboxyltransferase,mmcoa_S[c] + pyr[c] <=> oaa[c] + ppcoa[c] ,1,,,,,,MNXR84576,rxn00678,,,http://identifiers.org/vmhreaction/PYRCT,,,,,,,,Propanoate metabolism,1,False,True,g.2243.peg.121
12196,2018-05-31T16:06:56.524774Z,2019-02-01T14:38:14.881498Z,ACCOACL,Acetyl-CoA carbon-dioxide ligase ADP-forming,accoa[c] + btn_co2[c] -> apoC_Lys_btn[c] + malcoa[c] ,0,,,,,6.4.1.2,MNXR48676,rxn06673,,,http://identifiers.org/vmhreaction/ACCOACL,K01962 K01963 K02160,COG0825 COG0777,,,,,,Pyruvate metabolism,1,False,True,g.2243.peg.40
14189,2018-05-31T16:06:56.524774Z,2019-02-01T15:00:43.680630Z,UTPATPT,Uridine triphosphate:AMP phosphotransferase,amp[c] + utp[c] <=> adp[c] + udp[c] ,1,,,,,2.7.4.10,MNXR73615,rxn00118,,,http://identifiers.org/vmhreaction/UTPATPT,K00944,,,,,,,Nucleotide interconversion,1,False,True,553177.6.peg.298
12817,2018-05-31T16:06:56.524774Z,2019-02-01T15:01:00.390203Z,r0345,ATP:AMP Phosphotransferase Ec:2.7.4.11,atp[c] + damp[c] <=> adp[c] + dadp[c] ,1,0.0,,,PMID:11768308,2.7.4.11,MNXR68634,rxn01127,,,http://identifiers.org/vmhreaction/r0345,K00939,,r0345,R_r0345,,,,Nucleotide interconversion,1,True,True,g.2243.peg.1437
12617,2018-05-31T16:06:56.524774Z,2019-02-01T14:54:16.823144Z,NDPK9,Nucleoside-Diphosphate Kinase (ATP:IDP),atp[c] + idp[c] <=> adp[c] + itp[c] ,1,4.0,3A0000269,NCD,,2.7.4.6,MNXR101941,rxn00515,R00722,30350,http://identifiers.org/vmhreaction/NDPK9,K00940,COG0105,,R_NDPK9,,,NDPK9,Nucleotide interconversion,1,True,True,g.2243.peg.748
12610,2018-05-31T16:06:56.524774Z,2019-02-01T14:54:06.782887Z,NDPK2,Nucleoside-Diphosphate Kinase (ATP:UDP),atp[c] + udp[c] <=> adp[c] + utp[c] ,1,4.0,3A0000269,,,2.7.4.6,MNXR101935,rxn00117,R00156,25101,http://identifiers.org/vmhreaction/NDPK2,K00940,COG0105,NDPK2,R_NDPK2,,,NDPK2,Nucleotide interconversion,1,True,True,553177.6.peg.1295
12803,2018-05-31T16:06:56.524774Z,2019-01-29T09:04:02.145713Z,URIt2r,Uridine Transport in via Proton Symport Reversible,h[e] + uri[e] <=> h[c] + uri[c] ,1,0.0,,,,,MNXR5310,rxn05199,,,http://identifiers.org/vmhreaction/URIt2r,,,,,,,,"Transport, extracellular",1,True,True,g.2243.peg.1787
