rxn_id,createdDate,updatedDate,abbreviation,description,formula,reversible,mcs,csecoida,notes,ref,ecnumber,metanetx,seed,keggId,rhea,miriam,keggorthology,cog,reconMap,reconMap3,organellemap,wikipedia,chodb_id,subsystem,massbalance,isHuman,isMicrobe,genename
4036,2018-05-31T16:06:56.524774Z,2019-01-29T09:04:49.914740Z,r0739,Alcohol Dehydrogenase Bile Acid Biosynthesis,nad[c] + xol7ah3[c] <=> h[c] + nadh[c] + xol7ah2al[c] ,1,0.0,,,"PMID:5487878,PMID:6338006,PMID:6379302",,MNXR105375,rxn03282,,,http://identifiers.org/vmhreaction/r0739,,,r0739,R_r0739,,,r0739,Pyruvate metabolism,1,True,True,g.239945.CDS.660
13115,2018-05-31T16:06:56.524774Z,2019-02-01T14:48:25.779561Z,GLYCt,Glycerol Transport via Channel,glyc[c] <=> glyc[e] ,1,2.0,3A0000000,NCD,PMID:9405233,,MNXR100343,rxn05581,,,http://identifiers.org/vmhreaction/GLYCt,,,GLYCt,,,,GLYCt,"Transport, extracellular",1,True,True,g.239945.CDS.1602
12623,2018-05-31T16:06:56.524774Z,2019-02-01T14:54:48.928264Z,OAASr,"Oxaloacetate synthase, reversible",cit[c] + coa[c] + h[c] <=> accoa[c] + h2o[c] + oaa[c] ,1,,,,,"2.3.3.1,2.3.3.3,4.1.3.7",MNXR1298,rxn00256,,,http://identifiers.org/vmhreaction/OAASr,K01647,COG0372,,,,,,"Valine, leucine, and isoleucine metabolism",1,False,True,g.239945.CDS.964
12804,2018-05-31T16:06:56.524774Z,2019-02-01T15:00:44.492982Z,VALTA,Valine Transaminase,akg[c] + val_L[c] <=> 3mob[c] + glu_L[c] ,1,4.0,3A0000269,,"PMID:6933702,PMID:9165094","2.6.1.42, 2.6.1.6",MNXR96230,rxn00903,R01214,,http://identifiers.org/vmhreaction/VALTA,K00826,COG0115,VALTA,R_VALTA,,,VALTA,"Valine, leucine, and isoleucine metabolism",1,True,True,g.239945.CDS.1457
12196,2018-05-31T16:06:56.524774Z,2019-02-01T14:38:14.881498Z,ACCOACL,Acetyl-CoA carbon-dioxide ligase ADP-forming,accoa[c] + btn_co2[c] -> apoC_Lys_btn[c] + malcoa[c] ,0,,,,,6.4.1.2,MNXR48676,rxn06673,,,http://identifiers.org/vmhreaction/ACCOACL,K01962 K01963 K02160,COG0825 COG0777,,,,,,Pyruvate metabolism,1,False,True,g.239945.CDS.1329
20199,2018-05-31T16:06:56.524774Z,2019-01-29T09:00:30.307118Z,PYRCT,S 2 Methyl 3 oxopropanoyl CoA pyruvate carboxyltransferase,mmcoa_S[c] + pyr[c] <=> oaa[c] + ppcoa[c] ,1,,,,,,MNXR84576,rxn00678,,,http://identifiers.org/vmhreaction/PYRCT,,,,,,,,Propanoate metabolism,1,False,True,g.239945.CDS.1885
12820,2018-05-31T16:06:56.524774Z,2019-02-01T15:01:02.837054Z,r0570,"2-Deoxy-D-Ribose 1-Phosphate 1, 5-Phosphomutase Ec:5.4.2.7",2dr1p[c] <=> 2dr5p[c] ,1,0.0,,,PMID:3023765,5.4.2.7,MNXR4396,rxn01986,,,http://identifiers.org/vmhreaction/r0570,K01839,COG1015,r0570,R_r0570,,,r0570,Pentose phosphate pathway,1,True,True,g.239945.CDS.437
12788,2018-05-31T16:06:56.524774Z,2019-02-01T15:00:09.926957Z,UAGDP,UDP-N-Acetylglucosamine Diphosphorylase,acgam1p[c] + h[c] + utp[c] -> ppi[c] + uacgam[c] ,0,4.0,3A0000269,,PMID:9603950,2.7.7.23,MNXR105033,rxn00293,,,http://identifiers.org/vmhreaction/UAGDP,K00972 K04042 K11528,COG1207,UAGDP,R_UAGDP,,,UAGDP,Cell wall biosynthesis,1,True,True,g.239945.CDS.1570
12634,2018-05-31T16:06:56.524774Z,2019-02-01T14:55:54.179902Z,PGAMT,Phosphoglucosamine mutase,gam1p[c] <=> gam6p[c] ,1,,,,,5.4.2.10,MNXR4183,rxn01485,,,http://identifiers.org/vmhreaction/PGAMT,K03431,COG1109,,,,,,Cell wall biosynthesis,1,False,True,g.239945.CDS.756
10079,2018-05-31T16:06:56.524774Z,2019-02-01T14:59:56.440995Z,TREpts,Trehalose transport via PEP:Pyr PTS,pep[c] + tre[e] -> pyr[c] + tre6p[c] ,0,,,,,2.7.1.69,MNXR5126,rxn02005,,,http://identifiers.org/vmhreaction/TREpts,K02817 K02818 K02819,COG2190 COG1264 COG1263,,,,,,"Transport, extracellular",1,False,True,g.239945.CDS.1158
12495,2018-05-31T16:06:56.524774Z,2019-02-01T14:47:15.658153Z,GF6PTA,Glutamine-Fructose-6-Phosphate Transaminase,f6p[c] + gln_L[c] -> gam6p[c] + glu_L[c] ,0,4.0,3A0000269,,"PMID:10198162,PMID:11842094,PMID:1460020",2.6.1.16,MNXR100107,rxn00555,,,http://identifiers.org/vmhreaction/GF6PTA,K00820,COG0449,GF6PTA,R_GF6PTA,,,GF6PTA,Aminosugar metabolism,1,True,True,g.239945.CDS.672
10079,2018-05-31T16:06:56.524774Z,2019-02-01T14:59:56.440995Z,TREpts,Trehalose transport via PEP:Pyr PTS,pep[c] + tre[e] -> pyr[c] + tre6p[c] ,0,,,,,2.7.1.69,MNXR5126,rxn02005,,,http://identifiers.org/vmhreaction/TREpts,K02817 K02818 K02819,COG2190 COG1264 COG1263,,,,,,"Transport, extracellular",1,False,True,g.239945.CDS.1380
20242,2018-05-31T16:06:56.524774Z,2019-02-01T14:40:45.712832Z,ASPKi,"Aspartate kinase, irreversible",asp_L[c] + atp[c] -> 4pasp[c] + adp[c] ,0,,,,,,,,,,http://identifiers.org/vmhreaction/ASPKi,,,,,,,,Arginine and Proline Metabolism,1,False,True,g.239945.CDS.1608
13225,2018-05-31T16:06:56.524774Z,2019-01-29T09:16:59.005576Z,ORNabc,Ornithine transport via ABC system,atp[c] + h2o[c] + orn[e] -> adp[c] + h[c] + orn[c] + pi[c] ,0,,,,,,MNXR51005,rxn05156,,,http://identifiers.org/vmhreaction/ORNabc,,,,,,,,"Transport, extracellular",1,False,True,g.239945.CDS.226
10370,2018-05-31T16:06:56.524774Z,2019-02-01T14:38:26.353407Z,ACLS_b,2-Acetolactate pyruvate-lyase (carboxylating),alac_S[c] + thmpp[c] <=> hethmpp[c] + pyr[c] ,1,,,,,2.2.1.6,MNXR70454,rxn02185,,,http://identifiers.org/vmhreaction/ACLS_b,K01652 K01653,COG0028 COG0440,,,,,,"Valine, leucine, and isoleucine metabolism",1,False,True,g.239945.CDS.1375
10370,2018-05-31T16:06:56.524774Z,2019-02-01T14:38:26.353407Z,ACLS_b,2-Acetolactate pyruvate-lyase (carboxylating),alac_S[c] + thmpp[c] <=> hethmpp[c] + pyr[c] ,1,,,,,2.2.1.6,MNXR70454,rxn02185,,,http://identifiers.org/vmhreaction/ACLS_b,K01652 K01653,COG0028 COG0440,,,,,,"Valine, leucine, and isoleucine metabolism",1,False,True,g.239945.CDS.1653
12231,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:17.825867Z,AGPAT181, 1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1),1odec11eg3p[c] + octeACP[c] -> ACP[c] + pa181[c] ,0,,,,,2.3.1.51,MNXR81588,rxn08089,,,http://identifiers.org/vmhreaction/AGPAT181,K00655,COG0204,,,,,,Glycerophospholipid metabolism,1,False,True,g.239945.CDS.1891
12231,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:17.825867Z,AGPAT181, 1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1),1odec11eg3p[c] + octeACP[c] -> ACP[c] + pa181[c] ,0,,,,,2.3.1.51,MNXR81588,rxn08089,,,http://identifiers.org/vmhreaction/AGPAT181,K00655,COG0204,,,,,,Glycerophospholipid metabolism,1,False,True,g.239945.CDS.371
12773,2018-05-31T16:06:56.524774Z,2019-02-01T14:59:48.287585Z,TKT2,Transketolase,e4p[c] + xu5p_D[c] <=> f6p[c] + g3p[c] ,1,0.0,3A0000000,SMP Two reactions for transketolase: TKT1 and TKT2,,2.2.1.1,MNXR104869,rxn00785,R01830,,http://identifiers.org/vmhreaction/TKT2,K00615,COG0021,TKT2,R_TKT2,,,TKT2,Pentose phosphate pathway,1,True,True,g.239945.CDS.1958
13888,2018-05-31T16:06:56.524774Z,2019-01-29T09:00:54.113475Z,RMPA2,Rhamnulose-1-phosphate aldolase (xylulose-1-phosphate),xu1p_L[c] -> dhap[c] + gcald[c] ,0,,,,,4.1.2.19,MNXR55400,rxn01308,,,http://identifiers.org/vmhreaction/RMPA2,K01629,COG0235,,,,,,Fructose and mannose metabolism,1,False,True,g.239945.CDS.1436
12743,2018-05-31T16:06:56.524774Z,2019-01-29T09:20:23.296645Z,SDPTA,Succinyldiaminopimelate transaminase,akg[c] + sl26da[c] <=> glu_L[c] + sl2a6o[c] ,1,,,,,2.6.1.17,MNXR32377,rxn03087,,,http://identifiers.org/vmhreaction/SDPTA,K14267 K00821,COG0436 COG4992,,,,,,Arginine and Proline Metabolism,1,False,True,g.239945.CDS.1188
10405,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:18.753400Z,AGPR,N-acetyl-g-glutamyl-phosphate reductase,acg5sa[c] + nadp[c] + pi[c] <=> acg5p[c] + h[c] + nadph[c] ,1,,,,,1.2.1.38,MNXR571,rxn02465,,,http://identifiers.org/vmhreaction/AGPR,K00145 K05829 K12659,COG0002 COG0548,,,,,,Urea cycle,1,False,True,g.239945.CDS.1881
16731,2018-05-31T16:06:56.524774Z,2019-02-01T14:40:59.223496Z,BTNCLi,"Biotin-carboxyl-carrier-protein carbon-dioxide ligase ADP-forming, irreversible",apoC_Lys_btn[c] + atp[c] + hco3[c] -> adp[c] + btn_co2[c] + h[c] + pi[c] ,0,,,,,,,,,,http://identifiers.org/vmhreaction/BTNCLi,,,,,,,,Biotin metabolism,1,False,True,g.239945.CDS.1269
12541,2018-05-31T16:06:56.524774Z,2019-02-01T14:49:16.218184Z,H2CO3D,Carboxylic Acid Dissociation,co2[c] + h2o[c] <=> h[c] + hco3[c] ,1,0.0,3A0000000,tv,"PMID:11101628,PMID:11172051,PMID:11676494,PMID:14600151,PMID:7574487",4.2.1.1,MNXR2856,rxn00102,,,http://identifiers.org/vmhreaction/H2CO3D,K01672 K01673 K01674,COG0288 COG3338,,R_H2CO3D,,,H2CO3D,Miscellaneous,1,True,True,g.239945.CDS.953
12299,2018-05-31T16:06:56.524774Z,2019-02-01T14:41:44.036203Z,CTPS2,CTP Synthase (Glutamine),atp[c] + gln_L[c] + h2o[c] + utp[c] -> adp[c] + ctp[c] + glu_L[c] + 2.0 h[c] + pi[c] ,0,4.0,3A0000269,,,6.3.4.2,MNXR96945,rxn00412,R00573,26429,http://identifiers.org/vmhreaction/CTPS2,K01937,COG0504,CTPS2,R_CTPS2,,,CTPS2,Pyrimidine synthesis,1,True,True,g.239945.CDS.1581
20181,2018-05-31T16:06:56.524774Z,2019-01-29T09:35:05.133294Z,CITRH,L Citrulline N5 carbamoyldihydrolase,citr_L[c] + 2.0 h[c] + h2o[c] <=> co2[c] + nh4[c] + orn[c] ,1,,,,,,MNXR93673,rxn00465,,,http://identifiers.org/vmhreaction/CITRH,,,,,,,,Urea cycle,1,False,True,g.239945.CDS.355
13463,2018-05-31T16:06:56.524774Z,2019-01-29T09:04:24.248231Z,ZN2t4,Zinc (II) Ion Transport (Antiport),h[e] + k[e] + zn2[c] <=> h[c] + k[c] + zn2[e],1,,,,,,MNXR27629,rxn05315,,,http://identifiers.org/vmhreaction/ZN2t4,,,,,,,,"Transport, extracellular",1,False,True,g.239945.CDS.312
12808,2018-05-31T16:06:56.524774Z,2019-02-01T15:00:54.254556Z,ZNabc,Zinc transport via ABC system,atp[c] + h2o[c] + zn2[e] -> adp[c] + h[c] + pi[c] + zn2[c] ,0,,,,,"TC-3.A.1.15,3.A.1.15",MNXR5385,rxn13918,,,http://identifiers.org/vmhreaction/ZNabc,,,,,,,,"Transport, extracellular",1,False,True,g.239945.CDS.187
12808,2018-05-31T16:06:56.524774Z,2019-02-01T15:00:54.254556Z,ZNabc,Zinc transport via ABC system,atp[c] + h2o[c] + zn2[e] -> adp[c] + h[c] + pi[c] + zn2[c] ,0,,,,,"TC-3.A.1.15,3.A.1.15",MNXR5385,rxn13918,,,http://identifiers.org/vmhreaction/ZNabc,,,,,,,,"Transport, extracellular",1,False,True,g.239945.CDS.802
12604,2018-05-31T16:06:56.524774Z,2019-02-01T14:53:45.723450Z,MTHFD,Methylenetetrahydrofolate Dehydrogenase (NADP),mlthf[c] + nadp[c] <=> methf[c] + nadph[c] ,1,4.0,3A0000134,Human Y/N: Y,PMID:2786332,1.5.1.5,MNXR101749,rxn00907,R01220,22815,http://identifiers.org/vmhreaction/MTHFD,K01491 K00288,COG0190,MTHFD,R_MTHFD,,,MTHFD,Pyrimidine catabolism,1,True,True,g.239945.CDS.927
12603,2018-05-31T16:06:56.524774Z,2019-02-01T14:53:44.350485Z,MTHFC,Methenyltetrahydrofolate Cyclohydrolase,h2o[c] + methf[c] <=> 10fthf[c] + h[c] ,1,4.0,3A0000134,Human Y/N: Y,PMID:2786332,3.5.4.9,MNXR101748,rxn01211,R01655,23703,http://identifiers.org/vmhreaction/MTHFC,K01491 K13403,COG0190,MTHFC,R_MTHFC,,,MTHFC,Folate metabolism,1,True,True,g.239945.CDS.1245
12506,2018-05-31T16:06:56.524774Z,2019-02-01T14:48:06.632450Z,GLUR,Glutamate racemase,glu_D[c] <=> glu_L[c] ,1,,,,,5.1.1.3,MNXR31606,rxn00193,,,http://identifiers.org/vmhreaction/GLUR,K01776,COG0796,,,,,,Lysine metabolism,1,False,True,g.239945.CDS.12
12506,2018-05-31T16:06:56.524774Z,2019-02-01T14:48:06.632450Z,GLUR,Glutamate racemase,glu_D[c] <=> glu_L[c] ,1,,,,,5.1.1.3,MNXR31606,rxn00193,,,http://identifiers.org/vmhreaction/GLUR,K01776,COG0796,,,,,,Glutamate metabolism,1,False,True,g.239945.CDS.268
12994,2018-05-31T16:06:56.524774Z,2019-02-01T14:42:30.219208Z,DHAD2,"Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)",23dhmp[c] -> 3mop[c] + h2o[c] ,0,,,,,4.2.1.9,MNXR79704,rxn03437,,,http://identifiers.org/vmhreaction/DHAD2,K01687,COG0129,,,,,,"Valine, leucine, and isoleucine metabolism",1,False,True,g.239945.CDS.58
12453,2018-05-31T16:06:56.524774Z,2019-02-01T14:46:08.584356Z,FBA3,"Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase",s17bp[c] <=> dhap[c] + e4p[c] ,1,,,,,4.1.2.13,MNXR2186,rxn01334,,,http://identifiers.org/vmhreaction/FBA3,K01623,COG3588,,,,,,Glycolysis/gluconeogenesis,1,False,True,g.239945.CDS.1737
12778,2018-05-31T16:06:56.524774Z,2019-02-01T14:59:54.391288Z,TPI,Triose-Phosphate Isomerase,dhap[c] <=> g3p[c] ,1,0.0,3A0000134,"SMP. 18840520 - expression data; 18456264 - protein purification; 2579079 - genetic, homology; 999837 - biochemical","PMID:18456264,PMID:18840520,PMID:2579079,PMID:999837",5.3.1.1,MNXR104918,rxn00747,R01015,,http://identifiers.org/vmhreaction/TPI,K01803,COG0149,TPI,R_TPI,,,TPI,Glycolysis/gluconeogenesis,1,True,True,g.239945.CDS.900
12788,2018-05-31T16:06:56.524774Z,2019-02-01T15:00:09.926957Z,UAGDP,UDP-N-Acetylglucosamine Diphosphorylase,acgam1p[c] + h[c] + utp[c] -> ppi[c] + uacgam[c] ,0,4.0,3A0000269,,PMID:9603950,2.7.7.23,MNXR105033,rxn00293,,,http://identifiers.org/vmhreaction/UAGDP,K00972 K04042 K11528,COG1207,UAGDP,R_UAGDP,,,UAGDP,Glycolysis/gluconeogenesis,1,True,True,g.239945.CDS.1396
