ACALD,HSK
ACALD,THRS
ACLS_a,LPAMS
AGDC,GF6PTA
CTPS1,CTPS2
DHORDfum,DHORD2
DHORDfum,FRD7
FICYTCOX,FE3abc
FTHFL,PSERT
FUM,FRD7
FUM,L_LACD2
G5SDr,ORNTA
GART,GARFTi
GHMT2r,PSERT
GK1,GK2
GLU5K,ORNTA
GLUOX,GLNS
HISt2r,ATPPRT
HISt2r,HISTP
HISt2r,HSTPTr
HISt2r,IG3PS
HISt2r,IGPDH
HISt2r,PRAMPC
HISt2r,PRATPP
HISt2r,PRMICI
IPDPS,IPDPS2
KARA1,ALACI
KARA1,KARA3
KARA2,23DHMPO
KARA2,2AHBUTI
LARGNAT,CHORM
L_LACDr,FE3abc
MDH,FRD7
MDH,L_LACD2
MGt5,MG2abc
MTHFC,PSERT
MTHFD,PSERT
NACt2r,ASPO5
NACt2r,NNDPR
NACt2r,QULNS
NADK,NADK2
NADS1,NADS2
NAPRT,ASPO5
NAPRT,NNDPR
NAPRT,QULNS
NAt3_1,PROt4r
NDPK1,ADK3
NDPK2,UTPATPT
NDPK3,ADK5
NDPK4,ADK10
OAASr,FRD7
OAASr,L_LACD2
PFL,GARFTi
PFL,PSERT
PGK,ACYP
PIt6b,PIabc
PPNCL3,r0671
PYDXK,PLPS
PYDXtr,PLPS
RNDR3,RNTR3
RNTR1,RNDR1
RNTR2,RNDR2
THRAr,HSK
THRAr,THRS
THRD_L,HSST
TRPt2r,ANPRT
TRPt2r,IGPS
TRPt2r,PRAI
TYRt2r,CHORM
URIDK3,DUTPDP
CYSt2r,AMPTASECG
CYSt2r,CGLYabc
DMPPS2r,DMPPS
GHMT2r,FTHFL
LARGNAT,ASPTA
LARGNAT,CHORS
LARGNAT,DDPA
LARGNAT,DHQS
LARGNAT,DHQTi
LDH_L,FUM
MDH,LDH_L
MTHFC,FTHFL
MTHFC,GHMT2r
MTHFD,FTHFL
MTHFD,GHMT2r
OAASr,AKGS
OAASr,LDH_L
PDHa,ACLS_a
PFL,GHMT2r
PFL,MTHFC
PFL,MTHFD
PGCDr,FTHFL
PGCDr,GHMT2r
PGCDr,MTHFC
PGCDr,MTHFD
PGCDr,PFL
PHEt2r,ASPTA
PPIt2e,PPA
PSCVT,LARGNAT
PSP_L,FTHFL
PSP_L,GHMT2r
PSP_L,MTHFC
PSP_L,MTHFD
PSP_L,PFL
SHK3Dr,LARGNAT
SHKK,LARGNAT
SUCCt2r,AKGS
TRPt2r,CHORS
TRPt2r,DDPA
TRPt2r,DHQS
TRPt2r,DHQTi
TRPt2r,PSCVT
TRPt2r,SHK3Dr
TRPt2r,SHKK
TYRt2r,ASPTA
TYRt2r,CHORS
TYRt2r,DDPA
TYRt2r,DHQS
TYRt2r,DHQTi
TYRt2r,LARGNAT
TYRt2r,PSCVT
TYRt2r,SHK3Dr
TYRt2r,SHKK
VALTA,ALAt2r
VPAMTr,ALAt2r
VPAMTr,VALTA
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
