ACALD,HSK
ACALD,THRS
ADK2,GLKKpppi
ADPT,ADA
ADPT,HXPRT
ADPT,INSH
AGPAT180,ACOAAGPAT180
AKGS,SUCCt2r
ASNt2r,ASNS1
CTPS1,CTPS2
DHNPA,DHNPA2
DHNPA,DHPS2
DHNPA,HPPK2
DMPPS,DMPPS2r
FRD7,SUCD1
FRD7,SUCD4
FTHFL,PGCDr
FTHFL,PSERT
FTHFL,PSP_L
GALU,GALT
GAPD,FORt
GHMT2r,PGCDr
GHMT2r,PSERT
GHMT2r,PSP_L
GK1,GK2
GLUOX,GLNS
GLYCt,r0339
GLYCt,r0392
HISt2r,ATPPRT
HISt2r,HISTP
HISt2r,HSTPTr
HISt2r,IG3PS
HISt2r,IGPDH
HISt2r,PRAMPC
HISt2r,PRATPP
HISt2r,PRMICI
IPDPS,IPDPS2
KARA1,ALACI
KARA1,KARA3
KARA2,23DHMPO
KARA2,2AHBUTI
Kt3r,ZNabc
LARGNAT,CHORM
LEUt2r,LEUabc
MGt5,MG2abc
MTHFC,PGCDr
MTHFC,PSERT
MTHFC,PSP_L
MTHFD,PGCDr
MTHFD,PSERT
MTHFD,PSP_L
NADS1,NADS2
NAt3_1,PROt4r
NDPK1,ADK3
NDPK2,UTPATPT
NDPK3,ADK5
NDPK4,ADK10
PFL,PGCDr
PFL,PSERT
PFL,PSP_L
PGK,FORt
PGMT,GALK
PGMT,UDPG4E
PYDXK,PLPS
PYDXtr,PLPS
RNTR4,DCTPD
SPMDabc,ADMDCr
SPMDabc,MTAN
SPMDabc,SPMS
THRAr,HSK
THRAr,THRS
THRD_L,CYSDS
THRD_L,HSST
THRD_L,SHSL2
TRPt2r,ANPRT
TRPt2r,IGPS
TRPt2r,PRAI
TYRt2r,CHORM
URIDK3,DUTPDP
ZN2t4,ZNabc
r0792,METFR
ACtr,ACKr
AHC,ADPT
AHCYSNS_r,AHC
CYSt2r,AMPTASECG
CYSt2r,CGLYabc
ENO,ASNt2r
G3PD2,G3PD1
GAPD,ACKr
GAPD,ACtr
GAPD,ASNt2r
GAPD,CO2t
GART,GARFTi
GHMT2r,FTHFL
GLYCt,ALCD19
H2Ot,GAPD
MTHFC,FTHFL
MTHFC,GHMT2r
MTHFD,FTHFL
MTHFD,GHMT2r
NADK2,NADK
NH4tb,GAPD
OAASr,AKGS
PFL,GAPD
PFL,GARFTi
PFL,GHMT2r
PFL,MTHFC
PFL,MTHFD
PGK,ACKr
PGK,ACtr
PGK,ASNt2r
PGK,CO2t
PGK,H2Ot
PGK,NH4tb
PGK,PFL
PGM,ASNt2r
PPCr,ASNt2r
PPCr,GAPD
PPCr,PGK
PTAr,ACtr
PTAr,GAPD
PTAr,PGK
RHCCE,AHC
SPMDabc,ADPT
TKT1,TALA
TYRt2r,LARGNAT
ZN2t4,Kt3r
r0127,ENO
r0127,GAPD
r0127,PGK
r0127,PGM
r0127,PPCr
r0671,PPNCL3
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
