ACALD,HSK
ACALD,THRS
ACLS_a,LPAMS
ACLS_a,PDHa
AKGS,SUCCt2r
ASPTA,PHEt2r
CTPS1,CTPS2
DMPPS,DMPPS2r
FICYTCOX,FE3abc
FTHFL,PGCDr
FTHFL,PSERT
FTHFL,PSP_L
GART,GARFTi
GHMT2r,PGCDr
GHMT2r,PSERT
GHMT2r,PSP_L
GK1,GK2
GLUOX,GLNS
HISt2r,ATPPRT
HISt2r,HISTP
HISt2r,HSTPTr
HISt2r,IG3PS
HISt2r,IGPDH
HISt2r,PRAMPC
HISt2r,PRATPP
HISt2r,PRMICI
IPDPS,IPDPS2
KARA1,ALACI
KARA1,KARA3
KARA2,23DHMPO
KARA2,2AHBUTI
Kt3r,ZNabc
LARGNAT,CHORM
LARGNAT,CHORS
LARGNAT,DDPA
LARGNAT,DHQS
LARGNAT,DHQTi
LARGNAT,PSCVT
LARGNAT,SHK3Dr
LARGNAT,SHKK
L_LACDr,FE3abc
MGt5,MG2abc
MTHFC,PGCDr
MTHFC,PSERT
MTHFC,PSP_L
MTHFD,PGCDr
MTHFD,PSERT
MTHFD,PSP_L
NACt2r,ASPO5
NACt2r,NNDPR
NACt2r,QULNS
NADS1,NADS2
NAPRT,ASPO5
NAPRT,NNDPR
NAPRT,QULNS
NDPK1,ADK3
NDPK2,UTPATPT
NDPK4,ADK10
PFL,GARFTi
PFL,PGCDr
PFL,PSERT
PFL,PSP_L
PGK,ACYP
PIt6b,PIabc
PYDXK,PLPS
PYDXtr,PLPS
RNTR1,RNDR1
RNTR2,RNDR2
RNTR3,RNDR3
THRAr,HSK
THRAr,THRS
THRD_L,HSST
TRPt2r,ANPRT
TRPt2r,CHORS
TRPt2r,DDPA
TRPt2r,DHQS
TRPt2r,DHQTi
TRPt2r,IGPS
TRPt2r,PRAI
TRPt2r,PSCVT
TRPt2r,SHK3Dr
TRPt2r,SHKK
TYRt2r,CHORM
TYRt2r,CHORS
TYRt2r,DDPA
TYRt2r,DHQS
TYRt2r,DHQTi
TYRt2r,PSCVT
TYRt2r,SHK3Dr
TYRt2r,SHKK
URIDK3,DUTPDP
ZN2t4,ZNabc
ALAt2r,ALATA_L
CYSt2r,AMPTASECG
CYSt2r,CGLYabc
GHMT2r,FTHFL
LARGNAT,ASPTA
LDH_L,FUM
MDH,LDH_L
MTHFC,FTHFL
MTHFC,GHMT2r
MTHFD,FTHFL
MTHFD,GHMT2r
NADK2,NADK
OAASr,AKGS
OAASr,LDH_L
PFL,GHMT2r
PFL,MTHFC
PFL,MTHFD
PPIt2e,PPA
TYRt2r,ASPTA
TYRt2r,LARGNAT
ZN2t4,Kt3r
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
