ACALD,HSK
ACALD,THRS
ADK1,DGK1
ADK1,NDPK5
ADK1,NTPTP1
ADK1,r0456
ADK2,PPA2
AGPAT180,ACOAAGPAT180
AGPAT180,FACOAL180
AGPAT180,LPLIPAL1A180
AKGS,SUCCt2r
ALCD19,GLYCt
ASPTA,PHEt2r
CITRH,CBPS
CTPS1,CTPS2
CYTK1,CYTD
CYTK1,NTD4
DAPMDH,DAPE
DAPMDH,SDPDS
DAPMDH,SDPTA
DAPMDH,THDPS
DHORD5,DHORD2
DHPS,FOLD3
DHPS,HPPK
DMPPS,DMPPS2r
ENO,ACCOACL
ENO,BTNCLi
ENO,MALCOAPYRCT
FRD2,DHORD2
FRD7,SUCD1
FRD7,SUCD4
FTHFL,MTHFD
G3PD1,G3PD2
GALU,GALT
GAMpts,GF6PTA
GCALDL,GCALDt
GHMT2r,MTHFD
GK1,GK2
GK1,NDPK8
GLUDy,GLNS
GLUOX,GLNS
GMPS2,GNNUC
GMPS2,GUAPRT
GMPS2,NTD10
GMPS2,RBK
GMPS2,r1384
IPDPS,IPDPS2
KARA1,ALACI
KARA1,KARA3
Kt3r,ZNabc
L2A6OD2s,DAPE
L2A6OD2s,SDPDS
L2A6OD2s,SDPTA
L2A6OD2s,THDPS
LEUTA,3MOBS
LEUTA,IPMDr
LEUTA,IPPMIa
LEUTA,IPPMIb
LEUTA,OMCDC
L_AROND,L_ARONR
METt2r,METabc
MGt5,MG2abc
NACt2r,ASPO5
NACt2r,NNDPR
NACt2r,QULNS
NADK,NADK2
NADS1,NADS2
NAPRT,ASPO5
NAPRT,NNDPR
NAPRT,QULNS
NDPK3,CYTD
NDPK3,NTD4
NDPK6,DUTPDP
OCBT,CBPS
PFL,OBTFL
PFL,PPAKr
PFL,PPAt2
PFL,PTA2
PGCDr,MTHFD
PGK,ACYP
PGM,ACCOACL
PGM,BTNCLi
PGM,MALCOAPYRCT
PGMT,GALK
PGMT,UDPG4E
PLPS,PYDXK
PLPS,PYDXabc
PPC,ACCOACL
PPC,BTNCLi
PPC,MALCOAPYRCT
PPNCL3,r0671
PSERT,MTHFD
PSP_L,MTHFD
RHCCE,RBK
RHCCE,RHC
RNTR4,DCTPD
SPTc,GCALDt
SUCOAS,SUCCt2r
THRAr,HSK
THRAr,THRS
THRD_L,CYSDS
THRD_L,CYSTGL
URIDK3,DUTPDP
ZN2t4,ZNabc
r0792,METFR
ACtr,ACKr
ADK2,ADK1
CYSt2r,AMPTASECG
CYSt2r,CGLYabc
GHMT2r,FTHFL
GLUOX,GLUDy
MTHFC,FTHFL
MTHFC,GHMT2r
NAPRT,NACt2r
OAASr,AKGS
PGCDr,ENO
PGCDr,FTHFL
PGCDr,GHMT2r
PGCDr,MTHFC
PGM,PGCDr
PSERT,ENO
PSERT,FTHFL
PSERT,GHMT2r
PSERT,MTHFC
PSERT,PGM
PSP_L,ENO
PSP_L,FTHFL
PSP_L,GHMT2r
PSP_L,MTHFC
PSP_L,PGM
PTAr,ACtr
SUCOAS,DAPMDH
SUCOAS,L2A6OD2s
SUCOAS,OAASr
TALA,RPE
THRD_L,CYSTS
TKT1,TALA
TPI,RPE
ZN2t4,Kt3r
r0082,AKGS
r0082,SUCOAS
r0422,AKGS
r0422,SUCOAS
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
