ACALD,HSK
ACALD,THRS
ADK1,DGK1
ADK1,NTPTP1
ADK1,r0456
ADK2,PPA2
ADOCBIK,ADOCBIK2
AGPAT180,ACOAAGPAT180
AGPAT180,FACOAL180
AGPAT180,LPLIPAL1A180
CITRH,CBPS
CTPS1,CTPS2
DAPMDH,DAPE
DAPMDH,SDPDS
DAPMDH,SDPTA
DAPMDH,THDPS
DHORD5,DHORD2
DHPS,FOLD3
DHPS,HPPK
DMPPS,DMPPS2r
FE2DH,FE3abc
FE2abc,FE3abc
FRD2,DHORD2
FRD7,SUCD1
FRD7,SUCD4
G3PD1,G3PD2
GALU,GALT
GAMpts,GF6PTA
GAPD,PFL
GAPD,PHEt2r
GK1,GK2
GK1,NDPK8
GLUOX,GLNS
IPDPS,IPDPS2
KARA1,ALACI
KARA1,KARA3
Kt3r,ZNabc
L2A6OD2s,DAPE
L2A6OD2s,SDPDS
L2A6OD2s,SDPTA
L2A6OD2s,THDPS
LEUTA,3MOBS
LEUTA,IPMDr
LEUTA,IPPMIa
LEUTA,IPPMIb
LEUTA,OMCDC
LEUabc,3MOBS
LEUabc,IPMDr
LEUabc,IPPMIa
LEUabc,IPPMIb
LEUabc,OMCDC
L_ARONR,L_AROND
METt2r,METabc
MGt5,MG2abc
NACt2r,ASPO5
NACt2r,NNDPR
NACt2r,QULNS
NADK,NADK2
NADS1,NADS2
NAPRT,ASPO5
NAPRT,NNDPR
NAPRT,QULNS
NAt3_1,PROt4r
NDPK5,RNTR2
OBTFL,PFL
OCBT,CBPS
PGMT,GALK
PGMT,UDPG4E
PPAKr,PFL
PPAt2,PFL
PPNCL3,r0671
PTA2,PFL
PYDXK,PLPS
PYDXabc,PLPS
RHCCE,RBK
RHCCE,RHC
RNDR2,RNTR2
RNTR1,RNDR1
RNTR3,NDPK7
RNTR3,RNDR3
SPMDabc,ADMDCr
SPMDabc,MTAN
SPMDabc,SPMS
THMt3,THMabc
THRAr,HSK
THRAr,THRS
THRD_L,CYSDS
THRD_L,CYSTGL
THRD_L,CYSTS
URIDK3,DUTPDP
ZN2t4,ZNabc
r0792,METFR
ACtr,ACKr
ADK2,ADK1
CYSt2r,AMPTASECG
CYSt2r,CGLYabc
FE2abc,FE2DH
GAPD,ACKr
GAPD,ACtr
GAPD,ALAt2r
GAPD,CO2t
GAPD,FORt
GLYCt,ALCD19
H2Ot,GAPD
LEUabc,LEUTA
NAPRT,NACt2r
NDPK5,ADK1
NH4tb,GAPD
OAASr,AKGS
PTAr,ACtr
PTAr,GAPD
SUCCt2r,AKGS
SUCOAS,DAPMDH
SUCOAS,L2A6OD2s
SUCOAS,OAASr
SUCOAS,SUCCt2r
TKT1,TALA
VALTA,ALAt2r
VALTA,GAPD
VPAMTr,ALAt2r
VPAMTr,GAPD
VPAMTr,VALTA
ZN2t4,Kt3r
r0082,AKGS
r0082,SUCOAS
r0422,AKGS
r0422,SUCOAS
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
LDH_L,
SUCOAS,
